  #     XBIN        YBIN       VEL       ER_VEL      SIG       ER_SIG
380     1.6000    -9.6000  1740.4692     4.6254   127.9786     6.4930
381     9.9692    -1.6000  1770.4133     8.0026   125.9616    10.8698
382    -0.8000    -9.9775  1791.5776     3.5523   143.3417    14.9664
383    -5.1736    -8.0000  1867.7450     8.2156   138.8310    13.7569
384     9.9669     0.8000  1806.2378     5.9145   134.4342    10.7568
385     2.4000    -9.6000  1741.9725     5.3219   117.8856     7.4427
386    -7.5686    -5.6000  1931.3608     5.7393   138.5298    12.8122
387     9.9668    -2.4000  1753.3663     4.4339   137.7145     6.9290
388     4.0000     8.3653  1948.7362     5.9282   140.1373     8.6760
389     4.8000    -8.8000  1675.6699     4.2672   120.6004     5.1774
390     8.8000    -5.1357  1698.7795     6.7855   132.7780    11.9819
391     5.6000     7.5663  1933.0516     5.9034   135.0147     8.5173
392    -1.6000    -9.9755  1818.9585     4.3970   128.6105    10.5735
393     9.9654     1.6000  1814.9032     4.6944   125.5714     6.3957
394    -6.7701     5.6000  2111.3059     4.1373   144.9183     8.3370
395    -5.6000     6.7770  2114.6046     3.6771   158.9213     6.8318
396    -8.0000     3.5994  2084.2299     3.9086   149.7909     6.3915
397    -3.5918     8.0000  2088.7046     6.3600   148.9394    11.9025
398     0.3789     8.8000  2015.0361     5.1422   138.6980    10.6827
399    -9.0508     0.5372  2043.7057     4.0744   133.8675     6.1956
400    -9.0439    -1.8677  1989.8558     5.8191   153.6748     5.6065
401    -4.8000     7.5833  2104.0895     3.3648   149.0880     5.0019
402     2.0323     8.8000  1984.6767     6.2627   141.9869     9.0214
